项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
arendst/Tasmota,https://github.com/arendst/Tasmota,e61586e,Theo Arends,2025-11-29T14:38:35Z,Update change logs,https://github.com/arendst/Tasmota/commit/e61586e9eaaccd31c5c727f095ed8022eccb15fc
arendst/Tasmota,https://github.com/arendst/Tasmota,0a89191,Allen Schober,2025-11-29T14:32:23Z,"Fix RGBW handling in TasmotaLED and xlgt_01_ws2812_esp32 for correct pixel order and channel positioning (#24172)  - In TasmotaLED: fixes for `_w_before` to use correct bitmask and for Show() to build 4 byte buffer correctly - In xlgt_01_ws2812_esp32: fixes to set white value in Ws2812SetColor(), use correct bitmasks, and determine `light_type` based on PixelType if set",https://github.com/arendst/Tasmota/commit/0a89191e9d12a01a0c37e360297e4cfffa109fea
arendst/Tasmota,https://github.com/arendst/Tasmota,77c751c,bovirus,2025-11-29T14:31:34Z,Italian language update (#24170),https://github.com/arendst/Tasmota/commit/77c751c4a8013697ff5f03ebd3f2e80d8115971f
arendst/Tasmota,https://github.com/arendst/Tasmota,5916421,Theo Arends,2025-11-28T13:21:17Z,Refactored DALI using TasmotaDali library v1.0.0 adding frame receive buffer,https://github.com/arendst/Tasmota/commit/59164211a0fd80cf6297f4276f62319ae429200b
arendst/Tasmota,https://github.com/arendst/Tasmota,be6de4c,Theo Arends,2025-11-28T09:59:46Z,Fix template,https://github.com/arendst/Tasmota/commit/be6de4c6bc60a0670f2e3f23a07549c84d612f07
arendst/Tasmota,https://github.com/arendst/Tasmota,30606e2,meMorizE,2025-11-28T09:37:52Z,"New Energy Driver: MakeSkyBlue Solar Charger Interface (xnrg_26) (#24151)  * Add MakeSkyBlue Solar Charge Controller (as Energy Device )  * only cosmetics, no functional change  * index on MakeSkyBlue: ad1b8de93 only cosmetics, no functional change  * New serial handler without time relation (long-term error), several cleanup  * Optimization and cleanup  * Merge  * increment xnrg index (25 used meanwhile)  * Major rework: Phase usage, Initialization, Mutli-Serial handling and more  * Change identifier from _GPIO_ to the more applicable _SENSOR_  * PR candidate 1  * fix UserSelectablePins and kSensorNames (add to end), river disabled as default at my_user_config.h  * add missing defines to lt_LT language header file",https://github.com/arendst/Tasmota/commit/30606e23c60b2f15f42134ef18bb3f3653bbed11
arendst/Tasmota,https://github.com/arendst/Tasmota,5e19163,Theo Arends,2025-11-27T16:50:48Z,Refactor DALI using library with read buffer,https://github.com/arendst/Tasmota/commit/5e1916300d6396a45f27e7ac43366c1ac97388ec
arendst/Tasmota,https://github.com/arendst/Tasmota,4145c5f,Christian Baars,2025-11-26T12:32:19Z,NimBLE updates (#24163),https://github.com/arendst/Tasmota/commit/4145c5f45e6b3e75432592a96e780e1635582bd5
arendst/Tasmota,https://github.com/arendst/Tasmota,512ecb6,Jason2866,2025-11-26T12:17:07Z,ignore BLE for S2 (#24164),https://github.com/arendst/Tasmota/commit/512ecb618f9eaa75c5bd900e9e831a876bf329cd
arendst/Tasmota,https://github.com/arendst/Tasmota,ec32b83,s-hadinger,2025-11-26T10:48:33Z,Berry animation improvements (#24162),https://github.com/arendst/Tasmota/commit/ec32b83f75062ceb8b2102c577243e89c9d2b252
arendst/Tasmota,https://github.com/arendst/Tasmota,07a1a98,Theo Arends,2025-11-25T11:09:56Z,Update change logs,https://github.com/arendst/Tasmota/commit/07a1a982cd1eb7f7cf2bc61449fe9052fa45fd01
arendst/Tasmota,https://github.com/arendst/Tasmota,e5a6cad,Peter Petrovich,2025-11-25T10:58:13Z,"Add support for Analog Gauges (#24153)  * Add vid6608 library  * Add vid6608 pin definition (only GB for now)  * Try to debug GPIO - does not work  * First working version  * Trim whitespaces  * Add missing library; JSON response, Codeowners  * Fix blocking loop in esp8266  * Update language strings  * Format inline readme for vid driver  * Add example define in my_user_config.h  * Clanup changed VS Code config files  * Fix duplicated language values in en_GB.h",https://github.com/arendst/Tasmota/commit/e5a6cad5e39c53f727d27a89df8aa9ca3bdaa340
arendst/Tasmota,https://github.com/arendst/Tasmota,9b7ded2,Sven H.,2025-11-25T10:51:07Z,"Fix PCA9685 V2 driver: PWMTO fading logic and overflow (#24159)  Fixed integer overflow causing loops when dimming down. Corrected step calculation for smooth fading with LEDs. NOT tested with servos!",https://github.com/arendst/Tasmota/commit/9b7ded23438d92ac0b3951fe7781a56b7ed1f8f7
arendst/Tasmota,https://github.com/arendst/Tasmota,73fd0aa,s-hadinger,2025-11-23T22:03:42Z,Berry syntax highlighter for multiline f-strings (#24155),https://github.com/arendst/Tasmota/commit/73fd0aa37764a668bbe2dab354eb64acf75e0b60
arendst/Tasmota,https://github.com/arendst/Tasmota,dc2ae50,s-hadinger,2025-11-23T20:59:12Z,Berry Force left bracket without spaces for calls (#24154),https://github.com/arendst/Tasmota/commit/dc2ae5078cb0e265381cafe860f0c64ee1cdafbd
arendst/Tasmota,https://github.com/arendst/Tasmota,d7b1bb3,Theo Arends,2025-11-23T15:47:01Z,DALI add send retry on collision detection,https://github.com/arendst/Tasmota/commit/d7b1bb3574604a425db5144c8ee8b45c13cb1996
arendst/Tasmota,https://github.com/arendst/Tasmota,413bb3b,Theo Arends,2025-11-22T16:58:53Z,Add DALI DT8 RGBWAF Control Gear (receive) for Tasmota color light control,https://github.com/arendst/Tasmota/commit/413bb3b6c6a03e8a36c0d654b8d3d80a99de136b
arendst/Tasmota,https://github.com/arendst/Tasmota,63ff7d1,Jason2866,2025-11-22T16:13:21Z,add esp32-p4r3 tasmota env (#24150),https://github.com/arendst/Tasmota/commit/63ff7d103bb2a720bb758b86bb749311497a96c5
arendst/Tasmota,https://github.com/arendst/Tasmota,31c194c,Jason2866,2025-11-22T15:47:54Z,add esp32-p4 rev.3 boards manifest (#24149),https://github.com/arendst/Tasmota/commit/31c194c99efd731d073b3f1ed0c34a3a7a3265f9
arendst/Tasmota,https://github.com/arendst/Tasmota,69a7fae,Theo Arends,2025-11-22T11:49:54Z,Bump version v15.1.0.3,https://github.com/arendst/Tasmota/commit/69a7fae72a128a0339c8cb0409d5c4965af56ab7
arendst/Tasmota,https://github.com/arendst/Tasmota,1dc8c37,Jason2866,2025-11-21T16:55:23Z,Platform 2025.11.31: Tasmota Arduino core 3.1.6 based on IDF 5.3.4.251110 (#24146),https://github.com/arendst/Tasmota/commit/1dc8c374a7383d53aec782caf496b0685dd2db21
arendst/Tasmota,https://github.com/arendst/Tasmota,e0a2023,Theo Arends,2025-11-21T15:30:02Z,Revert timing from 10 to 14ms as changed due to bad dali PS (underrated Shelly DALI Dimmer Gen3)  - Revert timing from 10 to 14ms as changed due to bad dali PS (underrated Shelly DALI Dimmer Gen3) - Add optional power off without fading (reduces DT8 dali commands) - Remove not performing logging from interrupt routine,https://github.com/arendst/Tasmota/commit/e0a20233e2074d93a38466b1aba57e8d67e6c058
arendst/Tasmota,https://github.com/arendst/Tasmota,64491d2,Theo Arends,2025-11-20T16:44:37Z,Change DALI send-twice timing from 14 to 10ms fixing MiBoxer DT8,https://github.com/arendst/Tasmota/commit/64491d25d075c6d9bebf74d9826c0a04deac410f
arendst/Tasmota,https://github.com/arendst/Tasmota,41d3ffb,Christian Baars,2025-11-20T16:40:24Z,add 2 bpp to pixmat class (#24143),https://github.com/arendst/Tasmota/commit/41d3ffb98fd467d0c18e8580835d7849e83c9f53
arendst/Tasmota,https://github.com/arendst/Tasmota,098a007,Christian Baars,2025-11-20T15:37:01Z,"MI32: fix onStatus(), improve stability for Matter network commissioning via Bluetooth (#24139)",https://github.com/arendst/Tasmota/commit/098a007821ae8839b30c1a70bfd40c5a13013f4c
arendst/Tasmota,https://github.com/arendst/Tasmota,83a97fa,s-hadinger,2025-11-19T19:06:19Z,M5StickC Plus 2 display.ini for ST7789v2,https://github.com/arendst/Tasmota/commit/83a97fa4f915acf5e4881da74d3f6d5735452370
arendst/Tasmota,https://github.com/arendst/Tasmota,df7d266,Theo Arends,2025-11-19T17:18:18Z,Add DALI DT8 RGBWAF color support using Tasmota light control,https://github.com/arendst/Tasmota/commit/df7d266c75b15e34fb6d896edf9dfd2e15873b02
arendst/Tasmota,https://github.com/arendst/Tasmota,4de92d2,Theo Arends,2025-11-19T09:44:21Z,Fix DALI protocol errors,https://github.com/arendst/Tasmota/commit/4de92d2e7a67a88c5b4f47192b02cc292254dda0
arendst/Tasmota,https://github.com/arendst/Tasmota,4676db2,s-hadinger,2025-11-18T22:05:02Z,WS2812 and Berry animation support for reverse-order LED strip (#24138),https://github.com/arendst/Tasmota/commit/4676db2ede644d1c71d07ccd4f273a811cd13a97
arendst/Tasmota,https://github.com/arendst/Tasmota,9340e21,Christian Baars,2025-11-18T09:42:43Z,Berry: improve cam module and img class (#24128),https://github.com/arendst/Tasmota/commit/9340e218bd6ff1167f28ba1ca98cd693b04fa45a
arendst/Tasmota,https://github.com/arendst/Tasmota,56858d9,s-hadinger,2025-11-17T21:38:01Z,Matter fix generate script (#24134),https://github.com/arendst/Tasmota/commit/56858d9dbdda1c60d8a9eea30a5be16617ae2d5c
arendst/Tasmota,https://github.com/arendst/Tasmota,e5aeed6,Christian Baars,2025-11-17T20:46:13Z,fix closing bracket in f-string (#24133),https://github.com/arendst/Tasmota/commit/e5aeed6477310ea77cf74695ca38f30353a6a554
arendst/Tasmota,https://github.com/arendst/Tasmota,6b9e622,s-hadinger,2025-11-17T16:37:56Z,Berry fix infinite loop in rare situations (#24132),https://github.com/arendst/Tasmota/commit/6b9e6227032cb882649c7554da25a4c8f39207a9
arendst/Tasmota,https://github.com/arendst/Tasmota,458a531,Jason2866,2025-11-17T14:03:05Z,prepare for esp32-p4 rev.300 (#24131),https://github.com/arendst/Tasmota/commit/458a53188e920502cff587c9a2e2bce447dd0e90
arendst/Tasmota,https://github.com/arendst/Tasmota,7b223be,Andreas Schultz,2025-11-16T19:20:34Z,Fix matter lights (#24126)  * matter: add FeatureMap to Light 1  * matter: add missing attributes to Light 2  * matter: fix datatype of attributes on Light 3,https://github.com/arendst/Tasmota/commit/7b223bedc479d00e4d085ed82499d7b82230abcd
arendst/Tasmota,https://github.com/arendst/Tasmota,4614ab3,Jason2866,2025-11-16T18:36:01Z,overseen c5 toolchain change,https://github.com/arendst/Tasmota/commit/4614ab3ed37d20f16182d831a2374c83b2c22186
arendst/Tasmota,https://github.com/arendst/Tasmota,e04d6ec,Christian Baars,2025-11-16T18:26:55Z,remove some debug code and old remnants (#24127)  Co-authored-by: Christian Baars <christianbaars@MacStudio-von-Christian.local>,https://github.com/arendst/Tasmota/commit/e04d6ec9ebb22cf03b8c44db65fcc0a834e3a1b0
arendst/Tasmota,https://github.com/arendst/Tasmota,67109e3,Jason2866,2025-11-16T18:03:01Z,Use same toolchains for esp32-c5 as for all others MCU,https://github.com/arendst/Tasmota/commit/67109e36e3853de565f3a6375b511bbc4bfe8244
arendst/Tasmota,https://github.com/arendst/Tasmota,46944f8,Jason2866,2025-11-16T16:30:50Z,"Update esp32-solo1.json with bootloader config  when flash mode QIO is used. IDF does not correctly init solo1 MCUs in mode QIO. The settings forces correct init",https://github.com/arendst/Tasmota/commit/46944f86688e4e972336dc1f75f9e62eb6ac7b6d
arendst/Tasmota,https://github.com/arendst/Tasmota,9d12fe3,s-hadinger,2025-11-16T11:52:18Z,Berry alternative to strnlen 2 (#24124),https://github.com/arendst/Tasmota/commit/9d12fe39c5b526b4b84d0df4f71fd3cf6bdbcc8f
arendst/Tasmota,https://github.com/arendst/Tasmota,96fea4b,Jason2866,2025-11-16T11:02:48Z,Change esp32solo1 CPU frequency from 240MHz to 160MHz,https://github.com/arendst/Tasmota/commit/96fea4bcf614ff1e7c05dd6e8ff48d645c6dd3f2
arendst/Tasmota,https://github.com/arendst/Tasmota,718c00a,Jason2866,2025-11-15T18:33:48Z,align #define U_SPIFFS with framework (#24123),https://github.com/arendst/Tasmota/commit/718c00a03092cbb9cbf4cbbc14ad66c57b0fd4a5
arendst/Tasmota,https://github.com/arendst/Tasmota,309cdd6,Jason2866,2025-11-15T18:00:22Z,Udisplay use library.json and folders in lib to ensure correct compile and linking (#24122),https://github.com/arendst/Tasmota/commit/309cdd6b1df3df2c7f17a1fd1bdaf678e6119c7d
arendst/Tasmota,https://github.com/arendst/Tasmota,88c62f3,Theo Arends,2025-11-15T17:11:43Z,Fix DALI Tasmota light control using non-broadcast address,https://github.com/arendst/Tasmota/commit/88c62f3c09aae9a9df609b1d106bd6a729521901
arendst/Tasmota,https://github.com/arendst/Tasmota,01dfb76,Jason2866,2025-11-15T14:32:38Z,update lib JPEGDEC to v1.8.4 (#24120),https://github.com/arendst/Tasmota/commit/01dfb76d363a325aeabd1637c380b91bb4be83bb
arendst/Tasmota,https://github.com/arendst/Tasmota,c126fb3,Theo Arends,2025-11-15T12:24:37Z,Bump version v15.1.0.2,https://github.com/arendst/Tasmota/commit/c126fb3181b7776799d27fac802b137ff2c89d91
arendst/Tasmota,https://github.com/arendst/Tasmota,82a25f0,Jason2866,2025-11-14T19:52:19Z,Tasmota Platform 2025.11.30 (#24118),https://github.com/arendst/Tasmota/commit/82a25f060c4c328b3078659e667cbf4e9b4868dc
arendst/Tasmota,https://github.com/arendst/Tasmota,d27c0b3,Jason2866,2025-11-14T19:26:09Z,Fix p4 safeboot compile (#24119),https://github.com/arendst/Tasmota/commit/d27c0b36beb2e87a5c758fe4578078bb94a70a1c
arendst/Tasmota,https://github.com/arendst/Tasmota,f5ebfed,Theo Arends,2025-11-14T11:06:09Z,Prep DALI for colour control,https://github.com/arendst/Tasmota/commit/f5ebfede02fe2b97b411a865d54548457f6abb9d
arendst/Tasmota,https://github.com/arendst/Tasmota,160ec13,Jason2866,2025-11-12T20:01:24Z,Fix uDisplay DSI compile with IDF 5.4 / 5.5 based Arduino frameworks (#24110),https://github.com/arendst/Tasmota/commit/160ec1376f6f0cbf225f6ace962ba7a490c3f09d
arendst/Tasmota,https://github.com/arendst/Tasmota,c0f1be5,Christian Baars,2025-11-12T12:36:35Z,"UDisplay Modular Refactoring, adding DSI for P4 (#24107)",https://github.com/arendst/Tasmota/commit/c0f1be5994a7caea50ca8593839a3ae57fdf8359
arendst/Tasmota,https://github.com/arendst/Tasmota,e7bc18c,s-hadinger,2025-11-11T18:12:14Z,Berry animation speed optimization for gradient (#24103),https://github.com/arendst/Tasmota/commit/e7bc18c148ad95167c2f5819a28af718d514d062
arendst/Tasmota,https://github.com/arendst/Tasmota,2f70c0b,s-hadinger,2025-11-11T17:42:36Z,Berry pointer arithmetic and fast bytes access (#24102),https://github.com/arendst/Tasmota/commit/2f70c0b99bd50dd0520f1ce78c4b356c196f3209
arendst/Tasmota,https://github.com/arendst/Tasmota,f237e16,Theo Arends,2025-11-11T16:48:42Z,Increase wait for Reset complete in commission,https://github.com/arendst/Tasmota/commit/f237e1620365448294baa9f901b3f990cea3bc6f
arendst/Tasmota,https://github.com/arendst/Tasmota,a3c9da5,Theo Arends,2025-11-09T17:09:20Z,fix for wait response,https://github.com/arendst/Tasmota/commit/a3c9da54f80409239ada0f41ff1f80917746eabd
arendst/Tasmota,https://github.com/arendst/Tasmota,cc3afcb,Theo Arends,2025-11-09T16:50:13Z,Add Commands `DaliSend` and `DaliQuery` allow extended commands with prefix for DeviceType defaulting to DT6,https://github.com/arendst/Tasmota/commit/cc3afcb69bcda68dd4ee6b6c123c8101ebb89974
arendst/Tasmota,https://github.com/arendst/Tasmota,ee1d867,s-hadinger,2025-11-05T19:46:35Z,Berry animation performance improvements: LUT and native push_pixels (#24094),https://github.com/arendst/Tasmota/commit/ee1d867025a1a692726542ebeae93a7131adef5f
arendst/Tasmota,https://github.com/arendst/Tasmota,b2bc197,s-hadinger,2025-11-03T19:57:27Z,HASPmota 'scale' and 'angle' for images (#24089),https://github.com/arendst/Tasmota/commit/b2bc197054b0c0c86cde3a79a374ed665d455161
arendst/Tasmota,https://github.com/arendst/Tasmota,3cf2020,SteWers,2025-11-03T09:12:06Z,Tweaks at timer setting page (#23975)  * Tweaks at timer setting page  * Sort all language files  * Rename D_TIME to D_TIME_OF_DAY  Improve the meaning of `D_TIME` -> `D_TIME_OF_DAY`  * Update xdrv_09_timers.ino  * Update xdrv_09_timers.ino  ' ' -> '&nbsp;'  * Update xdrv_09_timers.ino  Use same compressed and uncompressed code of HTTP_FORM_TIMER4  * Update xdrv_09_timers.ino,https://github.com/arendst/Tasmota/commit/3cf2020c1c2b72a5fa6e8aa9eb715977a867ad17
arendst/Tasmota,https://github.com/arendst/Tasmota,b5ac09d,s-hadinger,2025-11-01T11:48:40Z,Berry animation template system and performance improvements (#24086),https://github.com/arendst/Tasmota/commit/b5ac09d0df73eba0c7e8aa9f8631b4c728262ebd
arendst/Tasmota,https://github.com/arendst/Tasmota,5025715,Theo Arends,2025-10-31T15:35:55Z,Update change logs,https://github.com/arendst/Tasmota/commit/50257152375b6d26f38bde7fe095655801c92391
arendst/Tasmota,https://github.com/arendst/Tasmota,524c95b,Norbert Richter,2025-10-31T15:33:07Z,"Add Neopool cmnd NPReadLSB/NPReadMSB, NWriteLSB/NPWriteMSB (#24083)  * Add NeoPool display backlight register description  * Add NeoPool cmnd `NPReadLSB/MSB`, `NWriteLSB/MSB`",https://github.com/arendst/Tasmota/commit/524c95bac15a45985aa71b7ac6fbec49bb9b2711
arendst/Tasmota,https://github.com/arendst/Tasmota,fcf0809,Theo Arends,2025-10-30T13:06:06Z,Update change logs,https://github.com/arendst/Tasmota/commit/fcf0809d8d4051ba01efd6e44ea5f74bffe242c2
arendst/Tasmota,https://github.com/arendst/Tasmota,37fa0ba,s-hadinger,2025-10-29T19:09:43Z,Berry 'tcp.write()' add 'offset' and 'len' (#24076),https://github.com/arendst/Tasmota/commit/37fa0ba699a7853f1b0f4cb19081fc831c0075f6
arendst/Tasmota,https://github.com/arendst/Tasmota,00b8c62,Jason2866,2025-10-28T15:49:03Z,move deprecated libs in lib folder lib_deprecated (#24073)  * move deprecated libs in lib folder lib_deprecated  * add wrong placed include file,https://github.com/arendst/Tasmota/commit/00b8c62fbe4529dd11a2ee8c0537f9d9c96e21aa
arendst/Tasmota,https://github.com/arendst/Tasmota,1e877be,Theo Arends,2025-10-28T15:17:46Z,Fix hosted MCU mac address,https://github.com/arendst/Tasmota/commit/1e877be5ae13bfb152c189738ba46b2eb19d0303
arendst/Tasmota,https://github.com/arendst/Tasmota,ec48925,Theo Arends,2025-10-28T08:45:59Z,Fix Tuya compilation regression (#24063),https://github.com/arendst/Tasmota/commit/ec48925c4be6cba85e5aa9f6b4bbb53936f5faf7
arendst/Tasmota,https://github.com/arendst/Tasmota,3f95961,Theo Arends,2025-10-27T14:28:57Z,Update change logs,https://github.com/arendst/Tasmota/commit/3f95961f4341cac253a799185020998eae7b8c3d
arendst/Tasmota,https://github.com/arendst/Tasmota,890b3b6,Sam,2025-10-27T14:15:14Z,"TuyaMCU: handle WIFI_SELECT / WIFI_RESET without soft-locking MCU (#24063)  * TuyaMCU: send WIFI_STATE ramp after WIFI_SELECT/WIFI_RESET to satisfy MCU pairing logic  When WIFI_SELECT or WIFI_RESET is received, this sends a WIFI_STATE ramp 0x00/0x01 up to 0x05 to simulate successful WiFi connection up to 'cloud connected' to exit pairing mode and reallow Tasmota control of the MCU  * Update tasmota/tasmota_xdrv_driver/xdrv_16_tuyamcu_v1.ino  Co-authored-by: Erik Kunze <eku@users.noreply.github.com>  ---------  Co-authored-by: Erik Kunze <eku@users.noreply.github.com>",https://github.com/arendst/Tasmota/commit/890b3b645c449412056e0c4c240ddfc5b5e5e34d
arendst/Tasmota,https://github.com/arendst/Tasmota,09cc100,Theo Arends,2025-10-27T10:41:28Z,Add ESP8266 GPIOViewer memory map if enabled with `#define GV_USE_ESPINFO`,https://github.com/arendst/Tasmota/commit/09cc100e8add98a0e5fa3cd2cb75bcb1b58d2f00
arendst/Tasmota,https://github.com/arendst/Tasmota,bab6914,Theo Arends,2025-10-26T14:55:31Z,Fix P4 compilation,https://github.com/arendst/Tasmota/commit/bab6914edb7b3b46a90453aeb414b293c895a207
arendst/Tasmota,https://github.com/arendst/Tasmota,f19f206,Theo Arends,2025-10-26T13:28:40Z,Add GPIOViewer partition info,https://github.com/arendst/Tasmota/commit/f19f206c0ed394115ac5a1b374c3f73b313329b2
arendst/Tasmota,https://github.com/arendst/Tasmota,b55f682,Theo Arends,2025-10-25T16:07:58Z,Update change logs,https://github.com/arendst/Tasmota/commit/b55f682c641d10d17e253b76008d7ec56b7b97bd
arendst/Tasmota,https://github.com/arendst/Tasmota,2514d3a,gemu,2025-10-25T16:03:42Z,var option x (#24060),https://github.com/arendst/Tasmota/commit/2514d3a361029042dd102ec01408e742e5bcdcf2
arendst/Tasmota,https://github.com/arendst/Tasmota,cdecb6d,Theo Arends,2025-10-25T15:50:36Z,Change GPIOViewer from v1.6.3 to v1.7.0,https://github.com/arendst/Tasmota/commit/cdecb6da3ab69bdbfc723ecd9bb2c85ef466d1c1
arendst/Tasmota,https://github.com/arendst/Tasmota,459b06c,Theo Arends,2025-10-25T12:18:20Z,Update change logs,https://github.com/arendst/Tasmota/commit/459b06ce6c4bd3d91bf28526f0986238a7e5b360
arendst/Tasmota,https://github.com/arendst/Tasmota,ea0bf79,s-hadinger,2025-10-25T08:06:35Z,Berry animation add 'if' to sequence (#24056),https://github.com/arendst/Tasmota/commit/ea0bf79291c9481fcfd84f56c737259ae4a69466
arendst/Tasmota,https://github.com/arendst/Tasmota,4ccc9f6,s-hadinger,2025-10-24T17:52:50Z,Berry add 'gc_heap' and 'gc_time' to 'tasmota.memory()' (#24054),https://github.com/arendst/Tasmota/commit/4ccc9f69fd4610ecd4df43de3678d07ef5f1e79f
arendst/Tasmota,https://github.com/arendst/Tasmota,e42d061,Theo Arends,2025-10-24T15:00:28Z,Fix compile,https://github.com/arendst/Tasmota/commit/e42d061bdf3b6ce0c828c942aa74c50fb258c437
arendst/Tasmota,https://github.com/arendst/Tasmota,9fae989,Theo Arends,2025-10-24T14:06:47Z,Enable hostedMCU file load for early versions,https://github.com/arendst/Tasmota/commit/9fae98982e35cc302fc53d4d54ea5979255e1676
arendst/Tasmota,https://github.com/arendst/Tasmota,1460f68,Theo Arends,2025-10-24T13:50:07Z,Remove P4 wifi undefs,https://github.com/arendst/Tasmota/commit/1460f685ff22e97e6da5f262f36b37de985c1e7e
arendst/Tasmota,https://github.com/arendst/Tasmota,5b64b0d,sfromis,2025-10-24T13:28:12Z,"Update decode-status.py, SetOption165 text for TLS ECDSA validation (#24051)  SetOption165 was missing explanation text, copied from https://github.com/arendst/Tasmota/pull/24000 update of https://github.com/arendst/Tasmota/blob/development/tasmota/include/tasmota_types.h#L202",https://github.com/arendst/Tasmota/commit/5b64b0d55907247bd5deaa6f7618fc6678716bfd
arendst/Tasmota,https://github.com/arendst/Tasmota,0597957,s-hadinger,2025-10-23T19:43:56Z,Berry animation templates (#24048),https://github.com/arendst/Tasmota/commit/05979574d99c33626a9e0a7e7717c0386bdb16f1
arendst/Tasmota,https://github.com/arendst/Tasmota,f839a97,Jason2866,2025-10-23T16:55:19Z,all P4 boards have 16MB flash (#24046),https://github.com/arendst/Tasmota/commit/f839a97fbb0bd7d19320053415ca0344b2ce5867
arendst/Tasmota,https://github.com/arendst/Tasmota,02d5355,Theo Arends,2025-10-23T14:37:58Z,Add HostedMCU file update using command `HostedLoad <version>|<filename>`  - Increased filesystem file name size from 48 to 50 characters,https://github.com/arendst/Tasmota/commit/02d53557c4407d26e1fd36e39036b9300374c4ba
arendst/Tasmota,https://github.com/arendst/Tasmota,affb7ce,Jason2866,2025-10-22T10:26:42Z,remove gitpod (#23960)  since no more existing. The new owner ONA does not allow accounts without providing credit card data.,https://github.com/arendst/Tasmota/commit/affb7ce8a4cb65025dcf9d803cae92d42b3aab19
arendst/Tasmota,https://github.com/arendst/Tasmota,4802861,Shadouw,2025-10-22T09:51:29Z,Add unofficial community resources to README (#24038)  Added a section for unofficial community resources.,https://github.com/arendst/Tasmota/commit/48028614f0aeecad46dec867cf2beda51e3899db
arendst/Tasmota,https://github.com/arendst/Tasmota,d9cfc23,Theo Arends,2025-10-21T15:45:17Z,Update HostedOta for v2.6.x (#24034),https://github.com/arendst/Tasmota/commit/d9cfc23fda4b71851c00c02b34842de3c8e3daae
arendst/Tasmota,https://github.com/arendst/Tasmota,120a23d,Theo Arends,2025-10-21T08:51:09Z,Update change logs,https://github.com/arendst/Tasmota/commit/120a23d5b7ef10ff47f4776414ff33bde4716640
arendst/Tasmota,https://github.com/arendst/Tasmota,7daa159,Jason2866,2025-10-20T19:45:33Z,add PSRAM speed seeting for P4 (#24036),https://github.com/arendst/Tasmota/commit/7daa1593074df2b4b7bccb4d7a407e727e5c59a2
arendst/Tasmota,https://github.com/arendst/Tasmota,7c7b390,s-hadinger,2025-10-20T11:35:55Z,Berry 'light.get()' direct access to values (#24033),https://github.com/arendst/Tasmota/commit/7c7b39051e58f2f2e13b96f5700c763bfee115fb
arendst/Tasmota,https://github.com/arendst/Tasmota,efca3b8,Theo Arends,2025-10-19T13:44:27Z,Fix InfluxDb receives IPAddress as a value regression from v15.0.1.3 (#24031),https://github.com/arendst/Tasmota/commit/efca3b86b65be8e12f578bfb5a26f950899e244f
