项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,9acd127,QMK Bot,2025-11-27T13:37:29Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/9acd127cc1318d761aac76a806189fadeaaa247a
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,9c2ca00,Nick Brassel,2025-11-27T13:36:49Z,QMK CLI Environment bootstrapper (#25038)  Co-authored-by: Joel Challis <git@zvecr.com> Co-authored-by: Pascal Getreuer <getreuer@google.com>,https://github.com/qmk/qmk_firmware/commit/9c2ca00074784dbee27b459d71cfc8e75f47b976
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,9ab8e4c,QMK Bot,2025-11-25T10:07:38Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/9ab8e4cd5a9d21f45c9f68c718c7c31765e0a321
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,594558e,Danny,2025-11-25T10:07:16Z,Add Demod LM Rev. 1 (#25793),https://github.com/qmk/qmk_firmware/commit/594558ec7b9ac1963870447778426682065e0d20
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,5e1b1f5,andrew morton,2025-11-25T10:07:01Z,Add support for Coffee Break Keyboards' Coffeevan (#25805),https://github.com/qmk/qmk_firmware/commit/5e1b1f50237ce78a78499fb8ab9810a0d651b921
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,bbccd8f,QMK Bot,2025-11-25T01:32:43Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/bbccd8f9ccdd5ae2335afa0ac926e405ba664330
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,cc567c9,Nathan Sunday,2025-11-25T01:32:03Z,"[Keyboard] Add Keenome Keys' ""The Grid v2"" (#25813)  * Add 'the_grid_v2' to QMK  * Per documentation, formatted keyboard.json and add license to keymap.c  * Update keyboards/keenome_keys/the_grid_v2/keyboard.json  Co-authored-by: Jack Sangdahl <jack@pngu.org>  * Create readme.md for The Grid v2 keyboard  Added detailed readme for The Grid v2 keyboard including setup and bootloader instructions.  * Revise readme for The Grid v2 keyboard  Updated readme with specific hardware details.  ---------  Co-authored-by: Jack Sangdahl <jack@pngu.org>",https://github.com/qmk/qmk_firmware/commit/cc567c917b22b49046c9f61eb321c204045eef0d
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,1a954e8,Stephen Ostermiller,2025-11-23T11:32:36Z,"Reduce tap dance memory usage, move state out of data (#25415)  * Use less tap dance memory.  Use dynamically allocated sparse array for tap dance state, dynamically allocate tap dance state when needed and free it when the tap dance is done.  * new approach  * Use null, check for null  * Reformat with docker  * Use uint8 with idx rather than uint16 with keycode in state  * fix accidental change  * reformat  * Add null check  * add documentation tip suggested by tzarc  * Only allow tap dance state allocation on key down, not on key up  Co-authored-by: Sergey Vlasov <sigprof@gmail.com>  * Only allow tap dance allocation on key down, not on key up  Co-authored-by: Sergey Vlasov <sigprof@gmail.com>  * add user action required section  ---------  Co-authored-by: Sergey Vlasov <sigprof@gmail.com>",https://github.com/qmk/qmk_firmware/commit/1a954e8da5dcbd81eeccb9d6ac41b6eda64d7b85
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,c7e1753,QMK Bot,2025-11-23T11:28:34Z,[CI] Format code according to conventions (#25820),https://github.com/qmk/qmk_firmware/commit/c7e17538eea98540dbee71de5d024db99f7786fe
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,b321789,Julian Schuler,2025-11-23T11:25:59Z,Fix single key combos activating only once (#25198)  Co-authored-by: Julian Schuler <julianschuler@users.noreply.github.com>,https://github.com/qmk/qmk_firmware/commit/b321789d7b3e0207f9f5e103a8481a0d90ba2814
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,4015c40,Pascal Getreuer,2025-11-23T11:24:02Z,"[Bug][Core] Fix Speculative Hold to enable also right-handed RSFT, RCTL by default. (#25797)",https://github.com/qmk/qmk_firmware/commit/4015c40ba4fd9a671c2e919582bbabab7320544b
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,53de903,Joel Challis,2025-11-23T11:21:55Z,"Better defaulting of `{RGB,LED}_MATRIX_DEFAULT_FLAGS` (#25785)",https://github.com/qmk/qmk_firmware/commit/53de903fb89d4138fdc38f98d266db0fec9548b1
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,fd65390,Xelus22,2025-11-23T11:21:13Z,[core] add BCD versions of QMK Version (#25804)  Co-authored-by: Joel Challis <git@zvecr.com>,https://github.com/qmk/qmk_firmware/commit/fd65390496cb47b3164c507656798664b8c2fcd1
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,28a11ff,Joel Challis,2025-11-23T05:02:32Z,Fix preference of output file for 'qmk generate-autocorrect-data' (#25818),https://github.com/qmk/qmk_firmware/commit/28a11ff6f7a721820cc335287e44e2fefe22ac71
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,1a7f544,Jack Sangdahl,2025-11-22T06:57:58Z,[CLI] Lint error on missing keyboard readme (#25814),https://github.com/qmk/qmk_firmware/commit/1a7f544e0df833f9709aaa724f9fd8b5c5c274de
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,3e0b22a,Joel Challis,2025-11-22T04:30:27Z,Fix community layout keymap discovery (#25802),https://github.com/qmk/qmk_firmware/commit/3e0b22af68da07bf2854ecde6b0f31f98fd027e2
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,7edb4d2,QMK Bot,2025-11-21T02:13:50Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/7edb4d2ed8228d7f5bfa32e001474f8c5b092767
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,81cc69c,dependabot[bot],2025-11-21T02:13:14Z,Bump actions/checkout from 5 to 6 (#25807)  Bumps [actions/checkout](https://github.com/actions/checkout) from 5 to 6. - [Release notes](https://github.com/actions/checkout/releases) - [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md) - [Commits](https://github.com/actions/checkout/compare/v5...v6)  --- updated-dependencies: - dependency-name: actions/checkout   dependency-version: '6'   dependency-type: direct:production   update-type: version-update:semver-major ...  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>,https://github.com/qmk/qmk_firmware/commit/81cc69c2dd58da6cb21e86c2b630dc95e11e85d4
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,9327401,QMK Bot,2025-11-19T03:51:29Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/93274019a9fbca3ca3a7423221031990379226cc
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,0fde9c9,andrew morton,2025-11-19T03:50:47Z,"[Keyboard] Add Coffee Break Keyboards Acai (#25796)  * Add support for Coffee Break Keyboards Acai  * Apply suggestions from code review  Co-authored-by: Jack Sangdahl <jack@pngu.org>  * Ran qmk format-json  * Misssed one of @waffle87's suggestions  * Misssed another of @waffle87's suggestions  * Try hosting on imgur.com  * Remove empty layers, add boot to layer 2  * Enhance the default keymap  * Use correct keycodes for RGB  ---------  Co-authored-by: Jack Sangdahl <jack@pngu.org>",https://github.com/qmk/qmk_firmware/commit/0fde9c9cac5b2e86a2fe28cf8e2ea85b4b9c4c69
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,b708a43,QMK Bot,2025-11-19T03:46:07Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/b708a437301b358d5f7128bf49e7b38543e4476d
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,5bb7476,Joel Challis,2025-11-19T03:45:29Z,Short term fix for skip_converter KeyError in 'qmk userspace-add' (#25798),https://github.com/qmk/qmk_firmware/commit/5bb74764005f6a88266bd1295fbb473301676786
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,8eebc61,Joel Challis,2025-11-17T02:24:23Z,Merge upstream uf2conv changes (#25786),https://github.com/qmk/qmk_firmware/commit/8eebc613cf1ba9ae8213a20b3a500eefcd08ffd3
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,a2adc92,QMK Bot,2025-11-17T02:12:13Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/a2adc920665ba9e4ad9100b5601464ce80a76134
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,6242c09,yiancar,2025-11-17T02:10:59Z,Hyper7 v4 (#25728),https://github.com/qmk/qmk_firmware/commit/6242c09f7d04a52349dc68edc784d57f3606dc81
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,224ea2e,QMK Bot,2025-11-17T02:09:46Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/224ea2eb188b69602353577f7206d17a08a1da92
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,eb5703d,Ivan Gromov,2025-11-17T02:09:09Z,Add imi60-HS (#25773),https://github.com/qmk/qmk_firmware/commit/eb5703d12ef7390da20e251367d936c8f5d68bb7
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,921c003,QMK Bot,2025-11-17T02:07:35Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/921c0039f4cb0df9ebe2fa52d744bf3e22e90c36
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,bb2ca21,Joel Challis,2025-11-17T02:06:59Z,Fix detection of hid bootloader flashing tool (#25790),https://github.com/qmk/qmk_firmware/commit/bb2ca21647d0d78e3cb4512a8a5974a324404fed
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,1a4af3a,ploopyco,2025-11-11T22:02:52Z,Add PixArt PAW-3222 mouse sensor driver (#25763),https://github.com/qmk/qmk_firmware/commit/1a4af3adf90bd7c20e2faa4eed6715845e7f7fd6
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,99b1dc8,フィルターペーパー,2025-11-11T22:02:08Z,Fix Magic GUI masking logic (#25780),https://github.com/qmk/qmk_firmware/commit/99b1dc84da8ed3d2544824f3480090cdb201f0fd
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,9850442,Joel Challis,2025-11-11T22:00:28Z,Align use of keymap level `_kb` callbacks (#25774),https://github.com/qmk/qmk_firmware/commit/98504424b1748c6db4eb26fde2c45c8d76eec7b9
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,8ec3de0,Joel Challis,2025-11-11T21:59:06Z,Add return code to `qmk userspace-doctor` (#25775),https://github.com/qmk/qmk_firmware/commit/8ec3de0f92219ee783425f406ff188597ec5e8c6
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,c68e4de,Stefan Kerkmann,2025-11-11T12:35:03Z,"[Core] suspend: suppress wake up keypress (#23389)  * suspend: suppress wake up keypress  Waking the host from suspend is done by pressing any key on the keyboard, the regular key codes assigned to the keys are not important and must not be sent - otherwise they usually end up in password prompts as ghost characters that have to be deleted again. This commit adds suppression for all keys pressed at the time of wake up. Once a key is released it functions as a regular key again.  Signed-off-by: Stefan Kerkmann <karlk90@pm.me>  * suspend: update wake up matrix after wake up delay  If USB_SUSPEND_WAKEUP_DELAY is set, the keyboard sleeps during wake up - which can be up to multiple seconds. To handle key presses and releases in that time frame we have to handle the following cases:  1. Key not pressed before suspend, and not pressed after wakeup → do    nothing (normal case). 2. Key not pressed before suspend, but pressed after wakeup → set the    wakeup_matrix bit to 1 (so that the press and release events would be    suppressed). 3. Key pressed before suspend, but not pressed after wakeup → do nothing    (the release event will be generated on the first matrix_task() call    after the wakeup). 4. Key pressed before suspend, and still pressed after wakeup → do    nothing (the release event will be generated some time later).  Signed-off-by: Stefan Kerkmann <karlk90@pm.me> Co-authored-by: Sergey Vlasov <sigprof@gmail.com>  * keyboards: anavi: macropad8: disable snake and rgb_test effects  ...to shrink the binary size.",https://github.com/qmk/qmk_firmware/commit/c68e4dec10db07f16f6d2b5dd883bbcfc09cde25
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,1ddcf57,Chaser Huang,2025-11-11T12:30:42Z,[Feature Improvement]add option to keep layer state when recording dynamic macros (#24418)  * feat: add option to keep layer state when recording dynamic macros  * Better option macro name and lint changes,https://github.com/qmk/qmk_firmware/commit/1ddcf57382f94548aba23871c57c7ce835f203b9
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,e06d79e,QMK Bot,2025-11-11T12:22:27Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/e06d79e9c66016402329b26f2f12670175d50c66
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,ed343dd,Cipulot,2025-11-11T12:21:50Z,"VIA Keylog Change (#25504)  * WIP  * Update via.c  temptive fix in formatting for lint errors.  * Update via.c  let's try this one, thanks mobile GitHub app to not showing spaces right.  * Update quantum/via.c  Co-authored-by: Joel Challis <git@zvecr.com>  * Update quantum/via.c  Co-authored-by: Joel Challis <git@zvecr.com>  * Merge branch 'qmk:master' into via_keylog_change",https://github.com/qmk/qmk_firmware/commit/ed343ddad4832a0a48c8ad794e949a595dcf3cfb
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,019cba7,QMK Bot,2025-11-11T12:21:26Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/019cba746d1408365b906fb9d6163d9b0ab204ec
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,e7ad19b,Pablo Martínez,2025-11-11T12:20:48Z,[Bugfix] QP error handling (#25591)  * change QP so that any func can return error (`void` -> `bool` returns),https://github.com/qmk/qmk_firmware/commit/e7ad19bb953c6f430fb3501386b96962dbe9912c
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,28eeb92,Drashna Jaelre,2025-11-11T12:02:35Z,"Add I2C Transmit and Receive function (#25637)  * feat: adds a transmit and receive i2c method  * fix: address the i2c transmit and receive length on u16  * Add AVR/LUFA implementation  Didn't add a progmem version, since that would only apply to receive. Figured it wasn't worth it, but can add.  * Rearrange order of functions  * Add docs  * Fix doc gen error  * Fix lint issues  * fix more lint issues",https://github.com/qmk/qmk_firmware/commit/28eeb92f8eec5b8268d2a74ad0561670d14e189a
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,efc5d63,Pascal Getreuer,2025-11-11T11:27:12Z,[Core] Speculative Hold option for mod-taps: hold mods instantly while unsettled. (#25572),https://github.com/qmk/qmk_firmware/commit/efc5d63383b64291f25c8377bcfae8178dd63302
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,2af9aac,QMK Bot,2025-11-08T21:02:36Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/2af9aac61c70b543f29f658984ea66993cc3db04
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,024c4ef,leyew,2025-11-08T21:01:36Z,[Keyboard] Add Rubrehaku (#24907),https://github.com/qmk/qmk_firmware/commit/024c4ef85395f3230ab1599a4f1c87ffeab7e553
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,fb6d776,QMK Bot,2025-11-08T20:49:51Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/fb6d7762b98348ce365050568751776845772a1a
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,00eebfb,Joel Challis,2025-11-08T20:49:15Z,Fix pmw33xx sensor initialisation (#25777),https://github.com/qmk/qmk_firmware/commit/00eebfb575d6ea0660755cee2c6ccf3b21110312
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,6e35013,Joel Challis,2025-11-08T20:48:48Z,Generate `CUSTOM_MATRIX = lite` without `matrix_pins.custom` (#25453),https://github.com/qmk/qmk_firmware/commit/6e35013bc2e30af022cdb8c176e869c5c94ee17a
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,cf05c7d,QMK Bot,2025-11-08T18:44:13Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/cf05c7d1e4bd93ccd184e3a78eaba9f2eeb5976e
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,22b213e,Carlos Eduardo,2025-11-08T18:43:34Z,Add LED index map to `qmk info` cli command (#25743),https://github.com/qmk/qmk_firmware/commit/22b213e1915a49cc8419fe0d449ca26fb372b43c
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,4b393a1,QMK Bot,2025-11-06T23:43:35Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/4b393a1ff58ae51977c82b2b9ece65b21b0943c6
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,8522449,dependabot[bot],2025-11-06T23:38:36Z,Bump actions/download-artifact from 5 to 6 (#25746)  Bumps [actions/download-artifact](https://github.com/actions/download-artifact) from 5 to 6. - [Release notes](https://github.com/actions/download-artifact/releases) - [Commits](https://github.com/actions/download-artifact/compare/v5...v6)  --- updated-dependencies: - dependency-name: actions/download-artifact   dependency-version: '6'   dependency-type: direct:production   update-type: version-update:semver-major ...  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>,https://github.com/qmk/qmk_firmware/commit/8522449ccfa36d19c82317e8a49e58862e366c66
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,cbeab2a,dependabot[bot],2025-11-06T23:38:23Z,Bump actions/upload-artifact from 4 to 5 (#25745)  Bumps [actions/upload-artifact](https://github.com/actions/upload-artifact) from 4 to 5. - [Release notes](https://github.com/actions/upload-artifact/releases) - [Commits](https://github.com/actions/upload-artifact/compare/v4...v5)  --- updated-dependencies: - dependency-name: actions/upload-artifact   dependency-version: '5'   dependency-type: direct:production   update-type: version-update:semver-major ...  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>,https://github.com/qmk/qmk_firmware/commit/cbeab2ac4f69292283ed94049675aaa89128ec34
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,01952bf,Joel Challis,2025-11-06T23:34:23Z,Implement minimal connection update logic (#25334),https://github.com/qmk/qmk_firmware/commit/01952bf39aadc42a70221f91d8cc0536ad458b04
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,1a991ff,フィルターペーパー,2025-11-06T23:03:28Z,"Guard remapping logic with MAGIC_ENABLE (#25537)  * Only perform key and mod remapping in keycode_config() and mod_config() when MAGIC_ENABLE is defined. * If not set, these functions now return the original keycode or modifier unchanged. * Reduces firmware size, and unnecessary code when MAGIC_ENABLE is not enabled. * Removed space saving suggestion with magic functions from squeezing AVR documentation",https://github.com/qmk/qmk_firmware/commit/1a991ffd24b8a5414b72c10dfc0fbea0afc085c2
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,01d81b9,Joel Challis,2025-11-06T18:36:07Z,Rework converter docs (#18314),https://github.com/qmk/qmk_firmware/commit/01d81b95508f8411490467fe785b84d73495bdb9
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,a00177d,QMK Bot,2025-11-04T23:06:14Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/a00177d172878cfed3245881695d414be18bce1c
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,aa5a6d3,dependabot[bot],2025-11-04T23:05:36Z,Bump JamesIves/github-pages-deploy-action from 4.7.3 to 4.7.4 (#25771)  Bumps [JamesIves/github-pages-deploy-action](https://github.com/jamesives/github-pages-deploy-action) from 4.7.3 to 4.7.4. - [Release notes](https://github.com/jamesives/github-pages-deploy-action/releases) - [Commits](https://github.com/jamesives/github-pages-deploy-action/compare/v4.7.3...v4.7.4)  --- updated-dependencies: - dependency-name: JamesIves/github-pages-deploy-action   dependency-version: 4.7.4   dependency-type: direct:production   update-type: version-update:semver-patch ...  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>,https://github.com/qmk/qmk_firmware/commit/aa5a6d38de72e9aa2547302c64769f0536de1de6
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,b905c24,QMK Bot,2025-11-04T07:07:30Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/b905c246b528734cb7c17a314941c0ea75895838
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,a1096e1,Andrew C,2025-11-04T07:06:56Z,"Deprecate LAYOUT() macro in favor of JSON matrix definitions  * Indicate <keyboard>.h LAYOUT() deprecation in understanding_qmk.md  Initial documentation uses <keyboard>.json to define matrix pin definitions, rather than having users #define the LAYOUT() macro in <keyboard>.h  -  This change brings this docs inline with the [porting_guidelines](https://docs.qmk.fm/porting_your_keyboard_to_qmk),  QMK MSYS will also throw an error if this is attempted.  * Update understanding_qmk.md  enclosed '<' using backtick  * style guideline, now builds correctly  prior version indicates directory, new indicates config. still the same idea.",https://github.com/qmk/qmk_firmware/commit/a1096e1dec7abae4c3cb957c992b7ac47877fe83
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,547d751,Alin Marin Elena,2025-11-04T03:45:08Z,"add SteelSeries prime, a stripped down prime+ (#24719)",https://github.com/qmk/qmk_firmware/commit/547d75145bb8b1ab9fde7c7f485f873d70d7d4d7
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,f1ec600,QMK Bot,2025-11-04T00:12:57Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/f1ec600fac8666e5f44aaeca3364189e5a15d335
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,a9739f7,James Young,2025-11-04T00:05:39Z,[docs] Replace Imgur-hosted images (#25690),https://github.com/qmk/qmk_firmware/commit/a9739f78681dee290ede955c02b360f5c133f783
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,c67e4c2,Pablo Jiménez Mateo,2025-11-02T05:55:16Z,Add classic48 keyboard (#25492)  Co-authored-by: Pablo Jimenez Mateo <pablojimenezmateo@gmail.com>,https://github.com/qmk/qmk_firmware/commit/c67e4c2caee2102ba863124bfc60caefeffecae1
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,5ba424c,Tvrd Rad Keyboards,2025-11-02T05:53:04Z,Add TRKeyboard TRK2 keyboard (#25754)  Co-authored-by: Jack Sangdahl <jack@pngu.org> Co-authored-by: Joel Challis <git@zvecr.com>,https://github.com/qmk/qmk_firmware/commit/5ba424ca17c33ca8f2ba049fceb804315679d3ae
qmk/qmk_firmware,https://github.com/qmk/qmk_firmware,e7012f4,QMK Bot,2025-11-02T00:07:22Z,Merge remote-tracking branch 'origin/master' into develop,https://github.com/qmk/qmk_firmware/commit/e7012f4d9ead226027ebc565ea0a9620214af0be
