项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
nicbarker/clay,https://github.com/nicbarker/clay,c6442bd,elmfrain,2025-10-02T01:14:17Z,[Bug Fix] Multiple Floating Elements Cannot Use `Clay_Hovered()` (#461)  Co-authored-by: Nic Barker <contact+github@nicbarker.com>,https://github.com/nicbarker/clay/commit/c6442bd192f4e8f3ec037dfa0c8e8faa588a430d
nicbarker/clay,https://github.com/nicbarker/clay,7874cdb,Nic Barker,2025-09-29T03:27:40Z,Fix README update,https://github.com/nicbarker/clay/commit/7874cdb085afedece20e30348e812944a5281706
nicbarker/clay,https://github.com/nicbarker/clay,3767508,github-actions[bot],2025-09-16T01:40:04Z,[bindings/odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/37675089e33632173606bfccab554ad6e6970d4c
nicbarker/clay,https://github.com/nicbarker/clay,1cbc56c,Nic Barker,2025-09-16T01:39:07Z,[Core] Remove ID from element declaration struct and split clay macro into CLAY and CLAY_WITHID (#492),https://github.com/nicbarker/clay/commit/1cbc56cbf2d2e11e14e8938ecb9fdae3ced6bb22
nicbarker/clay,https://github.com/nicbarker/clay,0d6969c,github-actions[bot],2025-09-08T02:15:33Z,[bindings/odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/0d6969c8c31375dab40c9cd0b0ad525eb50f3a29
nicbarker/clay,https://github.com/nicbarker/clay,958d684,Víctor López,2025-09-08T02:14:05Z,[Compilers] Fix struct with default initializer not using CLAY__DEFAULT_STRUCT (#498),https://github.com/nicbarker/clay/commit/958d684b3c9735f6acb114787c21dffe4a467772
nicbarker/clay,https://github.com/nicbarker/clay,f555134,Rats,2025-09-08T02:13:00Z,[Bindings/Odin] Fix ID procedure ignoring index (#496),https://github.com/nicbarker/clay/commit/f55513493b2ae160fb58a1c2da20370d126e00f6
nicbarker/clay,https://github.com/nicbarker/clay,dabf821,github-actions[bot],2025-09-08T02:12:08Z,[bindings/odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/dabf8214a89d12867ff287063afb2ba320bc17ff
nicbarker/clay,https://github.com/nicbarker/clay,747643e,fgungor,2025-09-08T02:10:10Z,[Core] fix unused extra macro param in CLAY_SID_LOCAL (#505),https://github.com/nicbarker/clay/commit/747643e84ef26f5947aff14550eaa8acac8880cd
nicbarker/clay,https://github.com/nicbarker/clay,5a0d301,rivten,2025-09-08T01:35:18Z,[Renderers/Sokol] allow usage of images with sokol renderer (#489)  Co-authored-by: Hugo Viala <h.viala@ganacos.com> Co-authored-by: Andrew Sampson <1297077+andrewmd5@users.noreply.github.com>,https://github.com/nicbarker/clay/commit/5a0d301c60e6db5425537b7b808969ce54bb55d9
nicbarker/clay,https://github.com/nicbarker/clay,1bc5105,Andrew Sampson,2025-08-19T02:14:13Z,[Renderers/Sokol] Text measurement/rendering width mismatch in sokol_clay (#480),https://github.com/nicbarker/clay/commit/1bc5105272884a745a200fee70305723ce6e8e69
nicbarker/clay,https://github.com/nicbarker/clay,61bab7b,github-actions[bot],2025-08-14T23:38:20Z,[bindings/odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/61bab7bba660167b6e7f319673e4065ae0bb63f9
nicbarker/clay,https://github.com/nicbarker/clay,7f767d2,Nic Barker,2025-07-15T23:38:59Z,[Core] Increase the default scroll container limit to 100,https://github.com/nicbarker/clay/commit/7f767d230191bf494d6e158190f0afbff68f8e2a
nicbarker/clay,https://github.com/nicbarker/clay,2b19240,Daniel S Jeremiah,2025-08-14T00:02:23Z,[Documentation] -- updated README (#475),https://github.com/nicbarker/clay/commit/2b192409b930926ef8be2a54d983e43fdd069972
nicbarker/clay,https://github.com/nicbarker/clay,91c6d05,github-actions[bot],2025-07-15T23:32:23Z,[bindings/odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/91c6d0577409908e4bfa1e6930e8f3cea82ec7f0
nicbarker/clay,https://github.com/nicbarker/clay,4aa3d75,Nic Barker,2025-07-15T23:30:54Z,[Core] Split base ID hash from index ID hash,https://github.com/nicbarker/clay/commit/4aa3d75befc11614454b676ee7c93308bf397b50
nicbarker/clay,https://github.com/nicbarker/clay,9d38edb,Hayden Gray,2025-07-08T23:07:10Z,[Bindings/Odin] SizingFit and SizingGrow default parameters (#462),https://github.com/nicbarker/clay/commit/9d38edb98930a89349b5fdf81fb3b61405baecf6
nicbarker/clay,https://github.com/nicbarker/clay,516e85b,github-actions[bot],2025-07-01T23:47:56Z,[bindings/odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/516e85bdfe26015cb8fe48cc34e27f22718e36ff
nicbarker/clay,https://github.com/nicbarker/clay,0022d12,Tomás Ralph,2025-07-01T23:46:12Z,"[DebugTools] Fix aspect ratio display, closes #449 (#451)",https://github.com/nicbarker/clay/commit/0022d12c0c4589faa98d87cd2629ce0a14204215
nicbarker/clay,https://github.com/nicbarker/clay,d9d0b6c,Nic Barker,2025-07-01T23:37:09Z,[Core] Fix incorrect percentage sizing of floating elements,https://github.com/nicbarker/clay/commit/d9d0b6c37b3967aa2f6577ab54068a7d7630e608
nicbarker/clay,https://github.com/nicbarker/clay,8dfcc94,Hayden Gray,2025-06-27T05:05:13Z,[Bindings/Odin] - add CI to update binding libs (#452),https://github.com/nicbarker/clay/commit/8dfcc944fa86b85e5d0b18f1d281a36c0388b657
nicbarker/clay,https://github.com/nicbarker/clay,a9c1f9a,Mivirl,2025-06-26T22:26:38Z,[Renderers/termbox2] Termbox2 renderer & examples (#419),https://github.com/nicbarker/clay/commit/a9c1f9a8a705bf58283f08273269cd438e0a19ed
nicbarker/clay,https://github.com/nicbarker/clay,281f961,Nic Barker,2025-06-24T03:57:15Z,[Bindings/Odin] Update Odin bindings,https://github.com/nicbarker/clay/commit/281f961e3d7272e5627a7618aedddd70faf04668
nicbarker/clay,https://github.com/nicbarker/clay,3433a53,Nic Barker,2025-06-24T03:55:20Z,[Core] Fix an alignment bug for scrolling container contents,https://github.com/nicbarker/clay/commit/3433a53a8e7936fdb56ec343d5f2c6857cf32169
nicbarker/clay,https://github.com/nicbarker/clay,4a91cac,wolfee,2025-06-23T00:43:08Z,[Renderers/SDL3] Fix border position calculated incorrectly (#446),https://github.com/nicbarker/clay/commit/4a91cac1b26c9d78c76f96d8df47e09b96bb8353
nicbarker/clay,https://github.com/nicbarker/clay,ff79177,Nic Barker,2025-06-23T00:10:02Z,[Core] Avoid calling measure text function with length zero,https://github.com/nicbarker/clay/commit/ff7917798c927d6a6f323d717b9a2c73f3a3bdbe
nicbarker/clay,https://github.com/nicbarker/clay,f97cb9e,wolfee,2025-06-22T23:30:14Z,[Renderers/SDL] Font sizing is ignored (#444),https://github.com/nicbarker/clay/commit/f97cb9ea10da632bb2edc46c8a7feec6a5b5872c
nicbarker/clay,https://github.com/nicbarker/clay,74f0ffb,Nic Barker,2025-06-22T23:16:41Z,[Renderers/Cairo] Fix outdated image API usage in cairo example,https://github.com/nicbarker/clay/commit/74f0ffbe2672dfabb75f8f538fd293bc2c96b8dd
nicbarker/clay,https://github.com/nicbarker/clay,a5e212b,Nic Barker,2025-06-20T00:59:44Z,[Renderers/HTML] Fix a mouse overlap bug with external scroll handling,https://github.com/nicbarker/clay/commit/a5e212b8defeeb572e80ab0833d5aa88e9a80e75
nicbarker/clay,https://github.com/nicbarker/clay,0835781,Nic Barker,2025-06-17T23:55:32Z,[Bindings/Odin] Update Odin Bindings,https://github.com/nicbarker/clay/commit/083578160249ed2419ce8e547ea7a7c93f6ed92b
nicbarker/clay,https://github.com/nicbarker/clay,13ecd80,Nic Barker,2025-06-17T23:54:27Z,[Renderers/SDL3] Fix up outdated API usage in SDL3 example,https://github.com/nicbarker/clay/commit/13ecd80ee51a4cdc0df6865a4dd0379ffdfc14ec
nicbarker/clay,https://github.com/nicbarker/clay,c524485,Nic Barker,2025-06-17T03:07:56Z,[Core] Fix case where there could be 64 extra bytes of padding between arrays in clays internal arena,https://github.com/nicbarker/clay/commit/c524485c46c9be8a105dcf768bebd85939479589
nicbarker/clay,https://github.com/nicbarker/clay,b9e2717,Nic Barker,2025-06-17T00:32:30Z,[Core] Align base arena memory to 64 byte cache line,https://github.com/nicbarker/clay/commit/b9e27178c0aee15ff77351335b2643eca2423502
nicbarker/clay,https://github.com/nicbarker/clay,6f10bf4,Nic Barker,2025-06-13T00:35:31Z,[Core] Remove erroneous break statement when using external scroll handling,https://github.com/nicbarker/clay/commit/6f10bf4b3d8602cf885e27d5a031afd43630349d
nicbarker/clay,https://github.com/nicbarker/clay,adb1bd6,Nic Barker,2025-06-12T23:59:07Z,[Examples/clay-official-website] Fix links on official website example,https://github.com/nicbarker/clay/commit/adb1bd620adec16bb7dbb8b17053cd6277f62de9
nicbarker/clay,https://github.com/nicbarker/clay,dca9f60,Nic Barker,2025-06-12T02:16:29Z,[Core] Add objective-c support,https://github.com/nicbarker/clay/commit/dca9f60a6c511c27dad2487e1ca6b0b52cb82552
nicbarker/clay,https://github.com/nicbarker/clay,3ccfa0f,Nic Barker,2025-06-11T00:40:58Z,[Core] Fix a bug where extra child gap was added to the dimensions of clipped containers,https://github.com/nicbarker/clay/commit/3ccfa0f8faad419aad4be48786230f15222bcc14
nicbarker/clay,https://github.com/nicbarker/clay,35b45d9,Nic Barker,2025-06-11T00:15:51Z,Fix some typos in the readme,https://github.com/nicbarker/clay/commit/35b45d939b1834b83441a23e0d42f10eb0acb453
nicbarker/clay,https://github.com/nicbarker/clay,6b03a21,Nic Barker,2025-06-10T01:38:56Z,[Core] Fix an out of bounds access for single newline characters,https://github.com/nicbarker/clay/commit/6b03a215b76a2558accc3b9396b7fadde3a7b751
nicbarker/clay,https://github.com/nicbarker/clay,b25a31c,Nic Barker,2025-06-06T01:01:42Z,[Bindings/Odin] Update Odin Bindings to latest,https://github.com/nicbarker/clay/commit/b25a31c1a152915cd7dd6796e6592273e5a10aac
nicbarker/clay,https://github.com/nicbarker/clay,8bbe14f,Nic Barker,2025-06-06T00:20:37Z,"[Documentation] Fix README typo, bump version number to 0.14",https://github.com/nicbarker/clay/commit/8bbe14fbcc9e1fd0d1cd4930ddc3d9c303240d98
nicbarker/clay,https://github.com/nicbarker/clay,5849139,Alan,2025-06-05T00:49:26Z,[Renderers/Raylib] Fix element float distortion (#430),https://github.com/nicbarker/clay/commit/58491394ca3213c8edb5411fb9734c0412c90da4
nicbarker/clay,https://github.com/nicbarker/clay,87575cb,Nic Barker,2025-06-05T00:38:53Z,[Core] Fix handling of letter spacing,https://github.com/nicbarker/clay/commit/87575cb7c3d1e14544e041f5eb43c9c6aa590343
nicbarker/clay,https://github.com/nicbarker/clay,80659ed,Nic Barker,2025-06-04T00:50:07Z,[Renderers/Web] Fix clay official website example struct definitions for web renderers,https://github.com/nicbarker/clay/commit/80659eda048b66f08f12058d0679b9f9bb5bc20f
nicbarker/clay,https://github.com/nicbarker/clay,a3003cf,Rats,2025-06-02T10:26:04Z,[Bindings/Odin] Update README to better match official website example. (#422),https://github.com/nicbarker/clay/commit/a3003cfa1219309d8a90f2f2384fdbb183e35195
nicbarker/clay,https://github.com/nicbarker/clay,5eceb52,Wes Lord,2025-06-02T03:00:45Z,Set CMake FetchContent GIT_TAG for SDL_ttf (#423),https://github.com/nicbarker/clay/commit/5eceb52abc7c453774a4316b8022730740ed57f5
nicbarker/clay,https://github.com/nicbarker/clay,149833b,Michael Tanner,2025-06-02T02:27:28Z,[Core] Fix dimension calculation that would always result in 0 (#428),https://github.com/nicbarker/clay/commit/149833bdc0c93507297337e644a0bd8be007bed0
nicbarker/clay,https://github.com/nicbarker/clay,0431f86,Nic Barker,2025-06-02T02:08:44Z,[Core] Improve handling of aspect ratio scaling,https://github.com/nicbarker/clay/commit/0431f862f479849f5fd7e9a96f4f43d758cb3420
nicbarker/clay,https://github.com/nicbarker/clay,d6f3957,Nic Barker,2025-06-02T00:36:58Z,[Core] Split aspect ratio scaling into its own config (#426),https://github.com/nicbarker/clay/commit/d6f3957a60860dc2838b701e0b0b29a66bd77ead
nicbarker/clay,https://github.com/nicbarker/clay,89ce22e,Boreal,2025-05-29T03:10:05Z,[Core] Fix sign comparison warning (#427),https://github.com/nicbarker/clay/commit/89ce22e894d740f9fd2dfde23049488a7870b6aa
nicbarker/clay,https://github.com/nicbarker/clay,e807368,Wes Lord,2025-05-27T23:50:00Z,[Renderers/SDL2] Indent SDL2's CMakeLists.txt consistently (#424),https://github.com/nicbarker/clay/commit/e80736892da07ce3f7230f5d5263b97a13088472
nicbarker/clay,https://github.com/nicbarker/clay,ce2475b,Nic Barker,2025-05-26T00:10:24Z,[Compilers] Add missing struct name for image element config,https://github.com/nicbarker/clay/commit/ce2475ba739c04938616d59e6048a1355f4fdd06
nicbarker/clay,https://github.com/nicbarker/clay,34ff7e1,Johann Muszynski,2025-05-26T00:03:07Z,[Compilers] Add struct names to public structs (#336),https://github.com/nicbarker/clay/commit/34ff7e1beaf34d22cf9733d85d0fd2c04200bf0f
nicbarker/clay,https://github.com/nicbarker/clay,65e813d,Emmanuel,2025-05-22T00:45:52Z,[Renderers/Terminal] Add initial implementation of terminal renderer (#91),https://github.com/nicbarker/clay/commit/65e813d4dfd518fc2ba9a628a6cb332059abc3f0
nicbarker/clay,https://github.com/nicbarker/clay,7af50d0,Nic Barker,2025-05-19T23:40:25Z,[Bindings/Odin] Update odin bindings to include floating element clipTo,https://github.com/nicbarker/clay/commit/7af50d0f48320cef3f6dfbf450deb3e28366c880
nicbarker/clay,https://github.com/nicbarker/clay,e2f94f1,Matt Jennings,2025-05-18T23:46:39Z,[Renderers/Playdate] Playdate console example (#404),https://github.com/nicbarker/clay/commit/e2f94f17f6d2b0c5095c9309d24e7232f267d265
nicbarker/clay,https://github.com/nicbarker/clay,eb1d85f,Zordan,2025-05-18T23:36:08Z,[Renderers/Cairo] Fix cairo renderer and example (#416),https://github.com/nicbarker/clay/commit/eb1d85f2a6dd06af7adac38d0a728a6fe1acaa3a
nicbarker/clay,https://github.com/nicbarker/clay,76351a0,Patricio Whittingslow,2025-05-18T23:33:38Z,[Documentation] Add Go rewrites of clay to README (#411),https://github.com/nicbarker/clay/commit/76351a0999e1941751025e3ac8e334a04c2c3144
nicbarker/clay,https://github.com/nicbarker/clay,efbd680,Simon Oelerich,2025-05-14T01:29:12Z,[Core] restore compatibility with C99 (#412),https://github.com/nicbarker/clay/commit/efbd6806857eeacabbae62edb35e85f50460ea2b
nicbarker/clay,https://github.com/nicbarker/clay,b656dc5,Patrick Doane,2025-05-14T01:24:42Z,[Core] Add Clay_FloatingClipToElement (#413),https://github.com/nicbarker/clay/commit/b656dc52530f52de4d3d7c6d9f6537246f1f0971
nicbarker/clay,https://github.com/nicbarker/clay,b78fd66,João Matos,2025-05-14T00:39:56Z,[Core] Add `Clay_GetPointerOverIds` function to the public API. (#389),https://github.com/nicbarker/clay/commit/b78fd66da8ba9a1c04f5dea2c2e68fc50c5e72a2
nicbarker/clay,https://github.com/nicbarker/clay,76265e4,Jeroen van Rijn,2025-05-09T01:25:34Z,[Bindings/Odin] Add missing border macros to Odin bindings,https://github.com/nicbarker/clay/commit/76265e4c3c97ebe5a4aab081d5c5a05e5a979d5d
nicbarker/clay,https://github.com/nicbarker/clay,c483269,Sam El-Borai,2025-05-06T00:41:33Z,[Documentation] Fix anchor to Clay_CustomElementConfig (#403),https://github.com/nicbarker/clay/commit/c48326929585d540b18117e931ea62bd40de3b43
nicbarker/clay,https://github.com/nicbarker/clay,4aad9da,Nic Barker,2025-05-06T00:08:07Z,[Documentation] Update README,https://github.com/nicbarker/clay/commit/4aad9daa9e1cdc539467bb68e1d4a6a0a12f78fd
nicbarker/clay,https://github.com/nicbarker/clay,52759cd,João Matos,2025-05-05T00:27:55Z,[Debug] Update `Clay__RenderDebugLayoutSizing` to handle more sizing types. (#392),https://github.com/nicbarker/clay/commit/52759cd028f685ac6a8ab16f3e1a951e5cca96f4
nicbarker/clay,https://github.com/nicbarker/clay,fb4eec9,David Delassus,2025-05-05T00:27:41Z,[Renderers/SDL3] Use `SDL_Texture` instead of `SDL_Surface` for images (#402),https://github.com/nicbarker/clay/commit/fb4eec93b2ab5deb427c55d6ab2a4c03896b847b
nicbarker/clay,https://github.com/nicbarker/clay,e4e7b11,Hayden Gray,2025-05-02T04:02:40Z,"[Bindings/Odin] Updated odin bindings with new clip config (#397)  Great work, thanks for moving on this so quickly! 😁",https://github.com/nicbarker/clay/commit/e4e7b113a9456e6374c6f482ccb6bc0a72c6f39d
nicbarker/clay,https://github.com/nicbarker/clay,90b45f0,Nic Barker,2025-05-01T05:21:09Z,[Core] Fix a bug with the implementation of clip .childOffset,https://github.com/nicbarker/clay/commit/90b45f059cb2dc2848045b787dbd6f1999ac1ab5
nicbarker/clay,https://github.com/nicbarker/clay,ea82881,Rats,2025-05-01T02:31:05Z,[Bindings/Odin] Odin Raylib renderer rewrite (#395),https://github.com/nicbarker/clay/commit/ea8288158e0e5fcc412c6b5a3bb82ccc026bb787
nicbarker/clay,https://github.com/nicbarker/clay,970919e,Nic Barker,2025-05-01T02:11:31Z,[Core] Replace .scroll config with .clip (#376),https://github.com/nicbarker/clay/commit/970919e1fb4fe095373887fe86a6df2938b30544
nicbarker/clay,https://github.com/nicbarker/clay,3139641,Nic Barker,2025-04-29T00:42:33Z,[Renderers/Raylib] Pin raylib version to 5.5,https://github.com/nicbarker/clay/commit/313964132c100454809fcbbc3854cea9bb1e11fa
nicbarker/clay,https://github.com/nicbarker/clay,a21b066,Nic Barker,2025-04-29T00:31:54Z,[Core] Correctly throw an error when using attach to element id with an invalid id,https://github.com/nicbarker/clay/commit/a21b0665feeabc020982f65cfc5328d3ac70939d
nicbarker/clay,https://github.com/nicbarker/clay,b33ba4f,Nic Barker,2025-04-16T08:16:05Z,[Core] Fix a string hash bug with single characters (#384),https://github.com/nicbarker/clay/commit/b33ba4ff62c82c6943328dfb6d8179b0bf18497a
nicbarker/clay,https://github.com/nicbarker/clay,f88f051,Jackson Novak,2025-04-16T08:07:16Z,[Documentation] Fix Clay_String definition in README.md file. (#374),https://github.com/nicbarker/clay/commit/f88f0517f7ecb75c481ffe8b551e3cf66497407b
nicbarker/clay,https://github.com/nicbarker/clay,5391a25,Tim Lügger,2025-04-14T02:26:12Z,[Renderers/Raylib] Fix raylib renderer border bottom left corner radius (#378),https://github.com/nicbarker/clay/commit/5391a259f3ed9fdf359106d52b8059c094745e26
nicbarker/clay,https://github.com/nicbarker/clay,fe2d44a,Lily Nikitin,2025-04-14T02:23:13Z,[Renderers/Raylib] Add explicit type cast for malloc (#379),https://github.com/nicbarker/clay/commit/fe2d44a8882b8afb42646c0cac4905f120fa67ba
nicbarker/clay,https://github.com/nicbarker/clay,06167b4,Nic Barker,2025-04-11T23:27:10Z,[Core] Fix a potential null pointer deref in scroll GetScrollContainerData,https://github.com/nicbarker/clay/commit/06167b4f4b5e52a29e17cfc7e61b41aa2e982ba3
nicbarker/clay,https://github.com/nicbarker/clay,eb46688,Nathan Korth,2025-04-09T01:40:22Z,[Renderers/Sokol] Sokol renderer & examples (#373),https://github.com/nicbarker/clay/commit/eb46688b823965e7a22d7a05226d6d5dd33ed2f0
nicbarker/clay,https://github.com/nicbarker/clay,87efc49,Philosoph228,2025-04-08T23:31:33Z,[Renderers/WinGDI] Working on Win32 GDI renderer and example (#344),https://github.com/nicbarker/clay/commit/87efc49f525ccb4606f53ca994fd20935877dc4c
nicbarker/clay,https://github.com/nicbarker/clay,a9e94e3,Nic Barker,2025-04-04T00:05:31Z,[Core] Fix onHover reference not being reset for identical IDs between frames,https://github.com/nicbarker/clay/commit/a9e94e3be0b146bdb4a1d6cd4ad746912d1de771
nicbarker/clay,https://github.com/nicbarker/clay,cbb5026,Nic Barker,2025-04-03T23:59:57Z,[CMake] Revert change to CMakeLists because of OSX problems,https://github.com/nicbarker/clay/commit/cbb50267da2487e4e19a08e79ef97ae4ede2534a
nicbarker/clay,https://github.com/nicbarker/clay,55792fd,Vitalii Rohozhyn,2025-03-31T21:48:50Z,[Cmake] basic CMake support for easier import into CMake projects (#345),https://github.com/nicbarker/clay/commit/55792fdbec9100fb4cb6f7a145b26fa502ea1528
nicbarker/clay,https://github.com/nicbarker/clay,50aad56,Nic Barker,2025-03-31T21:43:11Z,[Core] Remove unused variable in arm simd and inline rotate function',https://github.com/nicbarker/clay/commit/50aad568fa403370c710e441208aa191ddb3c4f3
nicbarker/clay,https://github.com/nicbarker/clay,b4dc02c,Nic Barker,2025-03-31T21:40:04Z,[Core] Fix a bug with how element string ids were stored when using Clay_Hovered,https://github.com/nicbarker/clay/commit/b4dc02c73a78fb2bf4e5a64384ca2c625d2f10a5
nicbarker/clay,https://github.com/nicbarker/clay,3f635cd,Nic Barker,2025-03-31T21:31:40Z,[Renderers/Raylib] Fix FLAG_HIGHDPI causing window resize to break,https://github.com/nicbarker/clay/commit/3f635cdd79d6cdeed669da625e5740410018319f
nicbarker/clay,https://github.com/nicbarker/clay,1204ac4,Nic Barker,2025-03-27T22:52:20Z,[Compilers] Fix implicit typecast in simd hash function,https://github.com/nicbarker/clay/commit/1204ac400b5652ad0696b65c572df065cf378735
nicbarker/clay,https://github.com/nicbarker/clay,6a7ce77,Nic Barker,2025-03-27T22:47:31Z,[Core] Fix implicit simd typecast on arm architectures,https://github.com/nicbarker/clay/commit/6a7ce77024d2d60c021dba0fee7348bcb6c9e86b
nicbarker/clay,https://github.com/nicbarker/clay,7c9506b,Piggybank Studios,2025-03-26T21:14:17Z,[Core] Fix CLAY__ELEMENT_DEFINITION_LATCH overflow in CLAY macro if 256 loops end at the same time,https://github.com/nicbarker/clay/commit/7c9506bc31870f1e802fd9dc34c89bc6ff6831e1
nicbarker/clay,https://github.com/nicbarker/clay,08e4c5b,Nic Barker,2025-03-25T20:34:51Z,[Core] Fix a bug where ID aliases werent copied on hash collision,https://github.com/nicbarker/clay/commit/08e4c5b19832c65fd9683be9036fd122a9018d08
nicbarker/clay,https://github.com/nicbarker/clay,b1c72a0,ellie-but-backwards,2025-03-25T20:21:35Z,[Bindings/Odin] Remove field hashStringContents in odin bindings (#350),https://github.com/nicbarker/clay/commit/b1c72a0647ea59c93e8f279bb6458a2980d1f97e
nicbarker/clay,https://github.com/nicbarker/clay,aee4bae,Igor Karatayev,2025-03-25T20:19:50Z,[Core] Guard against hashmap item null dereference (#338),https://github.com/nicbarker/clay/commit/aee4baee1c220a5de5bd58644f0cea95feda4585
nicbarker/clay,https://github.com/nicbarker/clay,47d1d84,Nic Barker,2025-03-24T21:13:04Z,[Core] Switch text content hashing to default behaviour (#335),https://github.com/nicbarker/clay/commit/47d1d84bc85734ccf9ea61828f506bc91e09e328
nicbarker/clay,https://github.com/nicbarker/clay,ad49977,Nic Barker,2025-03-20T21:49:42Z,[Core] Apply minimum width for single words and fix some minimum sizing bugs,https://github.com/nicbarker/clay/commit/ad49977f1b37ccd7664333181f30f575d08d3838
nicbarker/clay,https://github.com/nicbarker/clay,61490e4,Leo Zurbriggen,2025-03-20T20:25:50Z,[Bindings/Odin] expose _OpenElement and _CloseElement (#301),https://github.com/nicbarker/clay/commit/61490e4557d21960f388f2c228d20b283f0e40bb
nicbarker/clay,https://github.com/nicbarker/clay,982ade4,Nic Barker,2025-03-17T22:20:51Z,[Compilers] Add a dummy function to suppress unused variable warning in GCC,https://github.com/nicbarker/clay/commit/982ade4cf9babbac7ca3c5c8804fedbc30afb4fd
nicbarker/clay,https://github.com/nicbarker/clay,d5af2c3,Nic Barker,2025-03-17T22:13:46Z,[Renderers/SDL2] Added explicit include of math.h in SDL2 renderer,https://github.com/nicbarker/clay/commit/d5af2c3dc0856caccc45ff418e73af39879cb978
nicbarker/clay,https://github.com/nicbarker/clay,2677bec,Nic Barker,2025-03-17T22:12:21Z,[Housekeeping] Revert previous commit to allow proper PR attribution,https://github.com/nicbarker/clay/commit/2677bec8543f874890f097115be0807dbe200fad
nicbarker/clay,https://github.com/nicbarker/clay,05ac281,Nic Barker,2025-03-17T22:10:53Z,[Renderers/SDL2] Added explicit include of math.h in SDL2 renderer,https://github.com/nicbarker/clay/commit/05ac2810d863b0556586756e9f876a71e2a33154
nicbarker/clay,https://github.com/nicbarker/clay,1f8cab8,Nic Barker,2025-03-17T22:05:06Z,[Core] Fix a bug where floating elements could be clipped incorrectly,https://github.com/nicbarker/clay/commit/1f8cab8d72b8722694a70aaeac351329e115afe4
nicbarker/clay,https://github.com/nicbarker/clay,6186596,Emerald-Ruby,2025-03-15T21:51:36Z,math.h include missing cause lots of warning logs,https://github.com/nicbarker/clay/commit/6186596b41891f7a95bc8cbb3c80f40f649d0e48
nicbarker/clay,https://github.com/nicbarker/clay,a7d4662,Nic Barker,2025-03-12T20:52:16Z,[Renderers/SDL2] Fix rounded corner border index,https://github.com/nicbarker/clay/commit/a7d46629b12c5b73d2738cffedd3a29fa9f4e724
nicbarker/clay,https://github.com/nicbarker/clay,bee93bc,Nic Barker,2025-03-12T20:51:44Z,[Renderers/Raylib] Reuse memory in raylib renderer for temporary string allocations,https://github.com/nicbarker/clay/commit/bee93bc7ba476aa73dd92b8b7fecd812bf5a811a
